id,age,salary,score,city,active,join_date
396,20.0,100792.0,0.644,Mumbai,True,2010-01-17 11:00:00
397,35.0,76371.0,0.203,Mumbai,True,2010-01-17 12:00:00
398,42.0,130302.0,0.651,Bangalore,True,2010-01-17 13:00:00
399,59.0,76788.0,0.428,Bangalore,False,2010-01-17 14:00:00
400,48.0,29583.0,0.636,Kolkata,False,2010-01-17 15:00:00
401,20.0,109461.0,0.429,Kolkata,False,2010-01-17 16:00:00
402,57.0,62042.0,0.908,Bangalore,False,2010-01-17 17:00:00
403,63.0,110405.0,0.025,Chennai,True,2010-01-17 18:00:00
404,41.0,97807.0,0.192,Bangalore,False,2010-01-17 19:00:00
405,67.0,,0.833,Bangalore,False,2010-01-17 20:00:00
406,49.0,28013.0,0.737,Delhi,True,2010-01-17 21:00:00
407,64.0,142643.0,0.186,Delhi,False,2010-01-17 22:00:00
408,39.0,98775.0,0.121,Delhi,False,2010-01-17 23:00:00
409,40.0,49540.0,0.311,Bangalore,True,2010-01-18 00:00:00
410,19.0,,0.482,Bangalore,False,2010-01-18 01:00:00
411,44.0,132157.0,0.047,Hyderabad,False,2010-01-18 02:00:00
412,59.0,87690.0,0.846,Bangalore,True,2010-01-18 03:00:00
413,19.0,107028.0,0.521,Kolkata,False,2010-01-18 04:00:00
414,43.0,128840.0,0.919,Bangalore,True,2010-01-18 05:00:00
415,34.0,89459.0,0.326,Bangalore,False,2010-01-18 06:00:00
416,57.0,51558.0,0.049,Kolkata,True,2010-01-18 07:00:00
417,50.0,128350.0,0.871,Kolkata,False,2010-01-18 08:00:00
418,26.0,108004.0,0.15,Delhi,False,2010-01-18 09:00:00
419,60.0,60030.0,0.336,Kolkata,False,2010-01-18 10:00:00
420,65.0,,,Bangalore,False,2010-01-18 11:00:00
421,56.0,89326.0,0.492,Delhi,True,2010-01-18 12:00:00
422,46.0,129528.0,0.023,Delhi,False,2010-01-18 13:00:00
423,59.0,110956.0,0.527,Chennai,True,2010-01-18 14:00:00
424,43.0,79051.0,0.077,Bangalore,False,2010-01-18 15:00:00
425,52.0,117751.0,0.327,Delhi,True,2010-01-18 16:00:00
426,67.0,83566.0,0.975,Delhi,False,2010-01-18 17:00:00
427,42.0,71159.0,0.28,Delhi,True,2010-01-18 18:00:00
428,41.0,,0.813,Bangalore,False,2010-01-18 19:00:00
429,30.0,76025.0,0.51,Hyderabad,True,2010-01-18 20:00:00
430,24.0,147314.0,0.202,Bangalore,True,2010-01-18 21:00:00
431,53.0,46680.0,0.722,Kolkata,True,2010-01-18 22:00:00
432,62.0,129463.0,0.555,Bangalore,False,2010-01-18 23:00:00
433,37.0,32434.0,0.533,Hyderabad,False,2010-01-19 00:00:00
434,18.0,82185.0,0.03,Bangalore,False,2010-01-19 01:00:00
435,25.0,66096.0,0.334,Chennai,True,2010-01-19 02:00:00
436,63.0,67471.0,0.735,Chennai,False,2010-01-19 03:00:00
437,33.0,76004.0,0.796,Kolkata,True,2010-01-19 04:00:00
438,31.0,94940.0,0.815,Bangalore,True,2010-01-19 05:00:00
439,29.0,60579.0,0.037,Chennai,True,2010-01-19 06:00:00
440,68.0,30487.0,0.163,Kolkata,False,2010-01-19 07:00:00
441,40.0,,0.986,Delhi,False,2010-01-19 08:00:00
442,32.0,114921.0,0.155,Mumbai,False,2010-01-19 09:00:00
443,45.0,80628.0,0.213,Kolkata,True,2010-01-19 10:00:00
444,51.0,120568.0,0.803,Bangalore,True,2010-01-19 11:00:00
445,19.0,68133.0,0.393,Kolkata,True,2010-01-19 12:00:00
446,49.0,116925.0,0.116,Hyderabad,False,2010-01-19 13:00:00
447,40.0,133500.0,0.125,Delhi,False,2010-01-19 14:00:00
448,39.0,,0.084,Hyderabad,False,2010-01-19 15:00:00
449,68.0,29610.0,0.181,Hyderabad,False,2010-01-19 16:00:00
450,42.0,103706.0,0.497,Mumbai,True,2010-01-19 17:00:00
451,39.0,73551.0,0.015,Chennai,True,2010-01-19 18:00:00
452,39.0,33869.0,0.117,Kolkata,False,2010-01-19 19:00:00
453,66.0,105402.0,0.907,Hyderabad,True,2010-01-19 20:00:00
454,69.0,108466.0,0.877,Kolkata,False,2010-01-19 21:00:00
455,59.0,95605.0,0.833,Bangalore,True,2010-01-19 22:00:00
456,23.0,129403.0,0.706,Kolkata,False,2010-01-19 23:00:00
457,32.0,68954.0,0.662,Bangalore,True,2010-01-20 00:00:00
458,60.0,94107.0,0.276,Delhi,True,2010-01-20 01:00:00
459,54.0,42979.0,0.335,Kolkata,True,2010-01-20 02:00:00
460,50.0,31492.0,0.236,Delhi,False,2010-01-20 03:00:00
461,25.0,135381.0,0.98,Hyderabad,True,2010-01-20 04:00:00
462,61.0,80920.0,0.634,Mumbai,False,2010-01-20 05:00:00
463,61.0,115826.0,0.966,Kolkata,False,2010-01-20 06:00:00
464,22.0,132784.0,0.272,Chennai,False,2010-01-20 07:00:00
465,56.0,114257.0,0.621,Mumbai,False,2010-01-20 08:00:00
466,21.0,144327.0,0.759,Mumbai,False,2010-01-20 09:00:00
467,,117379.0,0.095,Delhi,False,2010-01-20 10:00:00
468,62.0,96118.0,,Chennai,True,2010-01-20 11:00:00
469,49.0,43409.0,0.169,Hyderabad,True,2010-01-20 12:00:00
470,69.0,136443.0,0.328,Mumbai,True,2010-01-20 13:00:00
471,47.0,85162.0,0.716,Hyderabad,False,2010-01-20 14:00:00
472,64.0,92569.0,0.44,Delhi,False,2010-01-20 15:00:00
473,52.0,44077.0,0.921,Hyderabad,False,2010-01-20 16:00:00
474,57.0,,0.241,Bangalore,True,2010-01-20 17:00:00
475,69.0,46455.0,0.154,Chennai,False,2010-01-20 18:00:00
476,33.0,47385.0,0.337,Mumbai,True,2010-01-20 19:00:00
477,30.0,20847.0,0.852,Delhi,False,2010-01-20 20:00:00
478,67.0,96699.0,0.847,Hyderabad,True,2010-01-20 21:00:00
479,59.0,73213.0,0.369,Delhi,True,2010-01-20 22:00:00
480,,135883.0,0.81,Bangalore,True,2010-01-20 23:00:00
481,36.0,29704.0,0.078,Delhi,False,2010-01-21 00:00:00
482,34.0,64862.0,0.008,Chennai,False,2010-01-21 01:00:00
483,36.0,140166.0,0.865,Kolkata,True,2010-01-21 02:00:00
484,45.0,51849.0,0.874,Chennai,False,2010-01-21 03:00:00
485,43.0,91868.0,0.143,Chennai,True,2010-01-21 04:00:00
486,54.0,142842.0,0.298,Bangalore,True,2010-01-21 05:00:00
487,43.0,25648.0,0.851,Chennai,True,2010-01-21 06:00:00
488,40.0,51793.0,0.084,Bangalore,False,2010-01-21 07:00:00
489,26.0,105240.0,0.863,Mumbai,False,2010-01-21 08:00:00
490,,104377.0,0.575,Bangalore,False,2010-01-21 09:00:00
491,18.0,113574.0,0.657,Hyderabad,True,2010-01-21 10:00:00
492,18.0,23450.0,0.595,Chennai,True,2010-01-21 11:00:00
493,64.0,28418.0,0.583,Delhi,True,2010-01-21 12:00:00
494,51.0,68718.0,0.185,Bangalore,True,2010-01-21 13:00:00
495,49.0,54575.0,,Mumbai,True,2010-01-21 14:00:00
496,65.0,130804.0,0.58,Hyderabad,True,2010-01-21 15:00:00
497,42.0,117260.0,0.401,Mumbai,False,2010-01-21 16:00:00
498,57.0,134009.0,0.541,Mumbai,False,2010-01-21 17:00:00
499,62.0,53186.0,0.253,Hyderabad,True,2010-01-21 18:00:00
500,18.0,134426.0,0.464,Chennai,False,2010-01-21 19:00:00
501,33.0,46451.0,0.143,Delhi,False,2010-01-21 20:00:00
502,56.0,23155.0,0.038,Hyderabad,True,2010-01-21 21:00:00
503,22.0,29110.0,0.951,Chennai,False,2010-01-21 22:00:00
504,39.0,,0.723,Chennai,False,2010-01-21 23:00:00
505,46.0,49448.0,0.498,Bangalore,True,2010-01-22 00:00:00
506,,146934.0,0.551,Kolkata,True,2010-01-22 01:00:00
507,29.0,148529.0,0.511,Chennai,True,2010-01-22 02:00:00
508,43.0,149244.0,0.899,Hyderabad,True,2010-01-22 03:00:00
509,33.0,118122.0,0.774,Kolkata,False,2010-01-22 04:00:00
510,68.0,105738.0,0.325,Chennai,False,2010-01-22 05:00:00
511,54.0,65231.0,0.218,Kolkata,False,2010-01-22 06:00:00
512,,55399.0,0.067,Bangalore,False,2010-01-22 07:00:00
513,46.0,40058.0,0.148,Bangalore,True,2010-01-22 08:00:00
514,31.0,144225.0,0.49,Delhi,True,2010-01-22 09:00:00
515,45.0,90166.0,0.203,Kolkata,True,2010-01-22 10:00:00
516,22.0,92404.0,0.312,Kolkata,False,2010-01-22 11:00:00
517,64.0,123817.0,0.133,Hyderabad,False,2010-01-22 12:00:00
518,,120133.0,0.923,Kolkata,True,2010-01-22 13:00:00
519,47.0,95391.0,,Hyderabad,False,2010-01-22 14:00:00
520,63.0,,0.352,Delhi,True,2010-01-22 15:00:00
521,69.0,65379.0,0.258,Hyderabad,False,2010-01-22 16:00:00
522,22.0,110196.0,0.008,Mumbai,False,2010-01-22 17:00:00
523,29.0,117275.0,0.929,Bangalore,True,2010-01-22 18:00:00
524,33.0,23812.0,0.314,Kolkata,False,2010-01-22 19:00:00
525,43.0,37270.0,0.502,Kolkata,False,2010-01-22 20:00:00
526,43.0,43978.0,0.583,Mumbai,False,2010-01-22 21:00:00
527,65.0,31531.0,0.61,Chennai,False,2010-01-22 22:00:00
528,38.0,48783.0,0.46,Delhi,False,2010-01-22 23:00:00
529,56.0,80019.0,0.594,Kolkata,False,2010-01-23 00:00:00
530,53.0,33236.0,0.752,Mumbai,True,2010-01-23 01:00:00
531,50.0,137485.0,0.952,Chennai,True,2010-01-23 02:00:00
532,47.0,50093.0,0.657,Hyderabad,True,2010-01-23 03:00:00
533,54.0,89683.0,0.462,Hyderabad,False,2010-01-23 04:00:00
534,40.0,38515.0,0.445,Chennai,False,2010-01-23 05:00:00
535,27.0,113806.0,0.71,Chennai,True,2010-01-23 06:00:00
536,22.0,22759.0,0.627,Chennai,False,2010-01-23 07:00:00
537,53.0,129274.0,0.42,Chennai,True,2010-01-23 08:00:00
538,51.0,45316.0,0.336,Chennai,True,2010-01-23 09:00:00
539,69.0,88412.0,0.993,Kolkata,True,2010-01-23 10:00:00
540,48.0,65480.0,0.767,Delhi,True,2010-01-23 11:00:00
541,27.0,33332.0,0.207,Chennai,False,2010-01-23 12:00:00
542,36.0,95439.0,0.292,Hyderabad,False,2010-01-23 13:00:00
543,49.0,69207.0,0.894,Hyderabad,False,2010-01-23 14:00:00
544,18.0,121666.0,0.661,Delhi,True,2010-01-23 15:00:00
545,22.0,63819.0,0.311,Chennai,True,2010-01-23 16:00:00
546,62.0,78150.0,0.364,Bangalore,False,2010-01-23 17:00:00
547,21.0,137744.0,0.379,Hyderabad,True,2010-01-23 18:00:00
548,,73902.0,0.186,Chennai,False,2010-01-23 19:00:00
549,41.0,29198.0,0.511,Bangalore,True,2010-01-23 20:00:00
550,33.0,123307.0,0.766,Bangalore,False,2010-01-23 21:00:00
551,19.0,35732.0,0.564,Mumbai,False,2010-01-23 22:00:00
552,66.0,126209.0,0.656,Bangalore,False,2010-01-23 23:00:00
553,45.0,106023.0,0.595,Bangalore,False,2010-01-24 00:00:00
554,49.0,75419.0,0.059,Hyderabad,True,2010-01-24 01:00:00
555,44.0,21781.0,0.188,Bangalore,False,2010-01-24 02:00:00
556,37.0,98948.0,,Bangalore,True,2010-01-24 03:00:00
557,41.0,70141.0,0.889,Hyderabad,False,2010-01-24 04:00:00
558,29.0,117090.0,0.349,Mumbai,False,2010-01-24 05:00:00
559,67.0,81277.0,0.327,Mumbai,False,2010-01-24 06:00:00
560,,129660.0,0.081,Kolkata,True,2010-01-24 07:00:00
561,50.0,76704.0,0.972,Chennai,True,2010-01-24 08:00:00
562,50.0,51485.0,0.779,Chennai,True,2010-01-24 09:00:00
563,68.0,74351.0,0.766,Bangalore,False,2010-01-24 10:00:00
564,60.0,138057.0,0.384,Bangalore,True,2010-01-24 11:00:00
565,54.0,46654.0,0.078,Chennai,True,2010-01-24 12:00:00
566,29.0,53145.0,0.264,Chennai,True,2010-01-24 13:00:00
567,20.0,71529.0,0.853,Bangalore,False,2010-01-24 14:00:00
568,18.0,124349.0,0.18,Kolkata,False,2010-01-24 15:00:00
569,50.0,66378.0,0.894,Kolkata,False,2010-01-24 16:00:00
570,57.0,36665.0,0.536,Hyderabad,False,2010-01-24 17:00:00
571,,82475.0,0.715,Hyderabad,True,2010-01-24 18:00:00
572,60.0,98462.0,0.454,Hyderabad,True,2010-01-24 19:00:00
573,61.0,104839.0,0.932,Chennai,True,2010-01-24 20:00:00
574,46.0,67802.0,,Mumbai,False,2010-01-24 21:00:00
575,30.0,97892.0,0.572,Chennai,False,2010-01-24 22:00:00
576,29.0,59752.0,0.069,Hyderabad,False,2010-01-24 23:00:00
577,48.0,56362.0,0.48,Delhi,False,2010-01-25 00:00:00
578,63.0,70990.0,0.973,Kolkata,True,2010-01-25 01:00:00
579,19.0,67126.0,0.088,Hyderabad,True,2010-01-25 02:00:00
580,68.0,98160.0,0.507,Delhi,True,2010-01-25 03:00:00
581,67.0,59338.0,0.602,Hyderabad,True,2010-01-25 04:00:00
582,52.0,113004.0,0.932,Hyderabad,False,2010-01-25 05:00:00
583,40.0,116464.0,0.297,Delhi,False,2010-01-25 06:00:00
584,34.0,110326.0,0.503,Hyderabad,False,2010-01-25 07:00:00
585,43.0,41114.0,0.987,Delhi,False,2010-01-25 08:00:00
586,25.0,,0.769,Delhi,False,2010-01-25 09:00:00
587,46.0,22120.0,0.81,Chennai,True,2010-01-25 10:00:00
588,43.0,130289.0,0.781,Mumbai,False,2010-01-25 11:00:00
589,27.0,121174.0,0.515,Chennai,True,2010-01-25 12:00:00
590,43.0,20785.0,0.434,Mumbai,False,2010-01-25 13:00:00
591,51.0,76925.0,0.255,Mumbai,True,2010-01-25 14:00:00
592,68.0,86473.0,0.466,Kolkata,True,2010-01-25 15:00:00
593,58.0,148747.0,,Hyderabad,False,2010-01-25 16:00:00
594,24.0,,0.097,Delhi,True,2010-01-25 17:00:00
595,21.0,49969.0,0.287,Mumbai,True,2010-01-25 18:00:00
596,,85236.0,,Kolkata,False,2010-01-25 19:00:00
597,62.0,113823.0,0.708,Mumbai,False,2010-01-25 20:00:00
598,28.0,127752.0,0.172,Mumbai,True,2010-01-25 21:00:00
599,46.0,121416.0,0.796,Delhi,True,2010-01-25 22:00:00
600,53.0,36297.0,0.801,Bangalore,False,2010-01-25 23:00:00
601,42.0,42816.0,0.587,Mumbai,False,2010-01-26 00:00:00
602,38.0,141386.0,0.491,Delhi,False,2010-01-26 01:00:00
603,53.0,125741.0,0.467,Delhi,False,2010-01-26 02:00:00
604,27.0,90070.0,,Kolkata,True,2010-01-26 03:00:00
605,54.0,29529.0,0.089,Bangalore,False,2010-01-26 04:00:00
606,26.0,,0.655,Kolkata,True,2010-01-26 05:00:00
607,41.0,50089.0,0.577,Chennai,True,2010-01-26 06:00:00
608,52.0,26171.0,0.016,Mumbai,True,2010-01-26 07:00:00
609,66.0,61229.0,0.203,Bangalore,False,2010-01-26 08:00:00
610,52.0,37874.0,,Bangalore,False,2010-01-26 09:00:00
611,65.0,58809.0,0.901,Chennai,False,2010-01-26 10:00:00
612,53.0,79465.0,0.99,Mumbai,True,2010-01-26 11:00:00
613,35.0,79024.0,0.751,Kolkata,True,2010-01-26 12:00:00
614,66.0,41153.0,0.749,Bangalore,True,2010-01-26 13:00:00
615,56.0,124693.0,0.415,Bangalore,True,2010-01-26 14:00:00
616,49.0,48429.0,0.571,Chennai,False,2010-01-26 15:00:00
617,41.0,77753.0,0.233,Bangalore,False,2010-01-26 16:00:00
618,40.0,26641.0,0.738,Hyderabad,True,2010-01-26 17:00:00
619,49.0,62401.0,0.06,Mumbai,True,2010-01-26 18:00:00
620,54.0,109075.0,0.417,Mumbai,False,2010-01-26 19:00:00
621,29.0,145138.0,0.831,Chennai,False,2010-01-26 20:00:00
622,66.0,45367.0,0.98,Bangalore,False,2010-01-26 21:00:00
623,30.0,41726.0,0.697,Hyderabad,False,2010-01-26 22:00:00
624,40.0,135047.0,0.197,Kolkata,True,2010-01-26 23:00:00
625,42.0,24677.0,0.571,Hyderabad,True,2010-01-27 00:00:00
626,52.0,25139.0,0.561,Hyderabad,False,2010-01-27 01:00:00
627,58.0,77766.0,0.966,Kolkata,True,2010-01-27 02:00:00
628,47.0,44696.0,0.84,Bangalore,True,2010-01-27 03:00:00
629,,71372.0,0.049,Delhi,True,2010-01-27 04:00:00
630,66.0,106049.0,0.22,Chennai,False,2010-01-27 05:00:00
631,,96693.0,0.842,Delhi,True,2010-01-27 06:00:00
632,65.0,77414.0,0.972,Chennai,True,2010-01-27 07:00:00
633,42.0,32832.0,0.295,Mumbai,True,2010-01-27 08:00:00
634,39.0,133413.0,0.691,Mumbai,True,2010-01-27 09:00:00
635,30.0,149807.0,0.308,Bangalore,True,2010-01-27 10:00:00
636,36.0,131559.0,0.041,Chennai,True,2010-01-27 11:00:00
637,66.0,121996.0,0.829,Delhi,True,2010-01-27 12:00:00
638,53.0,139318.0,0.739,Mumbai,False,2010-01-27 13:00:00
639,29.0,146609.0,0.053,Bangalore,False,2010-01-27 14:00:00
640,58.0,93741.0,0.145,Mumbai,False,2010-01-27 15:00:00
641,36.0,25425.0,1.0,Kolkata,False,2010-01-27 16:00:00
642,29.0,23900.0,0.651,Delhi,True,2010-01-27 17:00:00
643,26.0,97347.0,0.8,Chennai,False,2010-01-27 18:00:00
644,24.0,93998.0,0.389,Kolkata,True,2010-01-27 19:00:00
645,45.0,140580.0,,Hyderabad,False,2010-01-27 20:00:00
646,,146004.0,0.62,Mumbai,False,2010-01-27 21:00:00
647,48.0,123917.0,0.806,Chennai,False,2010-01-27 22:00:00
648,69.0,144463.0,0.339,Kolkata,True,2010-01-27 23:00:00
649,36.0,49134.0,0.672,Mumbai,True,2010-01-28 00:00:00
650,64.0,102442.0,0.776,Chennai,True,2010-01-28 01:00:00
651,33.0,22817.0,0.805,Delhi,False,2010-01-28 02:00:00
652,22.0,90486.0,0.499,Hyderabad,True,2010-01-28 03:00:00
653,52.0,55607.0,0.473,Mumbai,True,2010-01-28 04:00:00
654,29.0,132637.0,0.105,Bangalore,False,2010-01-28 05:00:00
655,42.0,109809.0,0.498,Bangalore,False,2010-01-28 06:00:00
656,69.0,93027.0,0.702,Mumbai,True,2010-01-28 07:00:00
657,38.0,93550.0,0.921,Chennai,False,2010-01-28 08:00:00
658,53.0,27691.0,0.125,Kolkata,True,2010-01-28 09:00:00
659,40.0,85978.0,,Chennai,False,2010-01-28 10:00:00
660,33.0,42778.0,0.234,Mumbai,True,2010-01-28 11:00:00
661,56.0,77154.0,0.176,Chennai,False,2010-01-28 12:00:00
662,62.0,116415.0,0.115,Mumbai,True,2010-01-28 13:00:00
663,59.0,112195.0,0.99,Delhi,False,2010-01-28 14:00:00
664,56.0,68788.0,0.561,Kolkata,True,2010-01-28 15:00:00
665,31.0,113039.0,0.271,Hyderabad,False,2010-01-28 16:00:00
666,48.0,29413.0,0.318,Chennai,False,2010-01-28 17:00:00
667,22.0,134113.0,0.95,Hyderabad,True,2010-01-28 18:00:00
668,52.0,97177.0,0.9,Delhi,True,2010-01-28 19:00:00
669,40.0,63400.0,0.35,Bangalore,True,2010-01-28 20:00:00
670,46.0,49899.0,0.064,Delhi,True,2010-01-28 21:00:00
671,60.0,132683.0,0.834,Delhi,False,2010-01-28 22:00:00
672,28.0,112474.0,0.914,Chennai,True,2010-01-28 23:00:00
673,35.0,65463.0,0.838,Kolkata,True,2010-01-29 00:00:00
674,64.0,20894.0,,Kolkata,False,2010-01-29 01:00:00
675,29.0,130398.0,0.576,Bangalore,True,2010-01-29 02:00:00
676,26.0,55021.0,0.84,Hyderabad,True,2010-01-29 03:00:00
677,27.0,115472.0,0.944,Bangalore,False,2010-01-29 04:00:00
678,61.0,116296.0,0.89,Delhi,True,2010-01-29 05:00:00
679,34.0,149611.0,0.587,Bangalore,False,2010-01-29 06:00:00
680,55.0,120314.0,0.747,Chennai,False,2010-01-29 07:00:00
681,24.0,108777.0,0.721,Chennai,True,2010-01-29 08:00:00
682,63.0,66442.0,0.803,Delhi,False,2010-01-29 09:00:00
683,,139681.0,0.229,Mumbai,False,2010-01-29 10:00:00
684,57.0,114302.0,0.002,Bangalore,False,2010-01-29 11:00:00
685,59.0,106555.0,0.51,Hyderabad,False,2010-01-29 12:00:00
686,26.0,47791.0,0.766,Delhi,True,2010-01-29 13:00:00
687,67.0,149082.0,0.125,Mumbai,True,2010-01-29 14:00:00
688,44.0,109728.0,0.533,Kolkata,True,2010-01-29 15:00:00
689,19.0,125301.0,0.314,Bangalore,True,2010-01-29 16:00:00
690,22.0,114716.0,0.838,Mumbai,True,2010-01-29 17:00:00
691,46.0,63520.0,0.1,Delhi,True,2010-01-29 18:00:00
692,54.0,129342.0,0.848,Bangalore,True,2010-01-29 19:00:00
693,55.0,127541.0,,Mumbai,False,2010-01-29 20:00:00
694,36.0,123137.0,0.919,Mumbai,False,2010-01-29 21:00:00
695,25.0,49899.0,0.936,Chennai,False,2010-01-29 22:00:00
696,65.0,67802.0,0.809,Delhi,True,2010-01-29 23:00:00
697,62.0,121238.0,0.53,Hyderabad,True,2010-01-30 00:00:00
698,18.0,143350.0,0.143,Delhi,False,2010-01-30 01:00:00
699,39.0,98107.0,0.225,Delhi,True,2010-01-30 02:00:00
700,69.0,20371.0,0.418,Chennai,False,2010-01-30 03:00:00
701,34.0,50193.0,0.729,Hyderabad,False,2010-01-30 04:00:00
702,24.0,80747.0,0.545,Chennai,False,2010-01-30 05:00:00
703,42.0,100922.0,0.438,Kolkata,True,2010-01-30 06:00:00
704,62.0,125302.0,0.478,Delhi,False,2010-01-30 07:00:00
705,21.0,34464.0,0.741,Mumbai,True,2010-01-30 08:00:00
706,53.0,103323.0,0.034,Mumbai,True,2010-01-30 09:00:00
707,23.0,106522.0,0.443,Delhi,False,2010-01-30 10:00:00
708,48.0,138634.0,0.573,Bangalore,True,2010-01-30 11:00:00
709,36.0,69025.0,0.589,Delhi,False,2010-01-30 12:00:00
710,61.0,114187.0,0.619,Delhi,False,2010-01-30 13:00:00
711,56.0,131710.0,0.053,Kolkata,False,2010-01-30 14:00:00
712,44.0,106593.0,0.558,Bangalore,False,2010-01-30 15:00:00
713,27.0,,0.551,Bangalore,False,2010-01-30 16:00:00
714,43.0,96248.0,0.855,Chennai,False,2010-01-30 17:00:00
715,36.0,84997.0,0.76,Kolkata,True,2010-01-30 18:00:00
716,56.0,102927.0,0.031,Mumbai,False,2010-01-30 19:00:00
717,20.0,113458.0,0.556,Bangalore,True,2010-01-30 20:00:00
718,62.0,20667.0,0.691,Kolkata,True,2010-01-30 21:00:00
719,30.0,36325.0,0.58,Kolkata,True,2010-01-30 22:00:00
720,67.0,86982.0,,Delhi,True,2010-01-30 23:00:00
721,45.0,35890.0,0.117,Hyderabad,False,2010-01-31 00:00:00
722,37.0,138654.0,0.169,Hyderabad,False,2010-01-31 01:00:00
723,45.0,46483.0,0.583,Chennai,True,2010-01-31 02:00:00
724,25.0,112479.0,,Hyderabad,False,2010-01-31 03:00:00
725,58.0,112217.0,0.026,Mumbai,True,2010-01-31 04:00:00
726,56.0,122672.0,,Delhi,False,2010-01-31 05:00:00
727,18.0,58085.0,0.992,Kolkata,False,2010-01-31 06:00:00
728,20.0,141934.0,0.766,Hyderabad,False,2010-01-31 07:00:00
729,30.0,121333.0,0.45,Mumbai,True,2010-01-31 08:00:00
730,45.0,61000.0,0.098,Hyderabad,True,2010-01-31 09:00:00
731,66.0,33025.0,0.359,Delhi,False,2010-01-31 10:00:00
732,42.0,140580.0,0.154,Chennai,True,2010-01-31 11:00:00
733,50.0,49940.0,0.921,Mumbai,False,2010-01-31 12:00:00
734,55.0,141878.0,0.686,Bangalore,True,2010-01-31 13:00:00
735,23.0,139492.0,0.856,Bangalore,False,2010-01-31 14:00:00
736,61.0,108299.0,0.897,Hyderabad,True,2010-01-31 15:00:00
737,62.0,44701.0,0.607,Bangalore,False,2010-01-31 16:00:00
738,49.0,102697.0,0.007,Mumbai,False,2010-01-31 17:00:00
739,62.0,61795.0,0.556,Bangalore,False,2010-01-31 18:00:00
740,64.0,149163.0,0.802,Mumbai,False,2010-01-31 19:00:00
741,38.0,110990.0,0.314,Kolkata,True,2010-01-31 20:00:00
742,33.0,122793.0,0.928,Kolkata,True,2010-01-31 21:00:00
743,38.0,33115.0,0.997,Bangalore,False,2010-01-31 22:00:00
744,28.0,59038.0,0.549,Kolkata,True,2010-01-31 23:00:00
745,54.0,76433.0,0.531,Chennai,False,2010-02-01 00:00:00
746,53.0,,0.655,Hyderabad,True,2010-02-01 01:00:00
747,52.0,94564.0,0.566,Mumbai,True,2010-02-01 02:00:00
748,36.0,61484.0,0.16,Chennai,True,2010-02-01 03:00:00
749,37.0,127747.0,0.271,Hyderabad,True,2010-02-01 04:00:00
750,35.0,27688.0,0.202,Chennai,True,2010-02-01 05:00:00
751,64.0,122545.0,0.072,Bangalore,True,2010-02-01 06:00:00
752,,142018.0,0.14,Mumbai,True,2010-02-01 07:00:00
753,66.0,127230.0,0.972,Delhi,True,2010-02-01 08:00:00
754,31.0,43255.0,,Chennai,False,2010-02-01 09:00:00
755,32.0,99747.0,0.126,Delhi,False,2010-02-01 10:00:00
756,48.0,102088.0,0.713,Mumbai,True,2010-02-01 11:00:00
757,18.0,66617.0,0.477,Bangalore,True,2010-02-01 12:00:00
758,20.0,62108.0,0.225,Kolkata,False,2010-02-01 13:00:00
759,33.0,61259.0,0.944,Bangalore,True,2010-02-01 14:00:00
760,40.0,97049.0,0.225,Kolkata,True,2010-02-01 15:00:00
761,28.0,90569.0,0.098,Delhi,True,2010-02-01 16:00:00
762,29.0,,0.206,Hyderabad,False,2010-02-01 17:00:00
763,27.0,116360.0,0.912,Delhi,True,2010-02-01 18:00:00
764,49.0,143497.0,0.858,Delhi,False,2010-02-01 19:00:00
765,33.0,98792.0,0.894,Delhi,False,2010-02-01 20:00:00
766,25.0,130080.0,0.916,Delhi,False,2010-02-01 21:00:00
767,55.0,46293.0,0.077,Mumbai,True,2010-02-01 22:00:00
768,29.0,50607.0,0.711,Mumbai,True,2010-02-01 23:00:00
769,41.0,32793.0,0.665,Delhi,False,2010-02-02 00:00:00
770,45.0,110413.0,0.993,Delhi,False,2010-02-02 01:00:00
771,25.0,127148.0,0.715,Bangalore,False,2010-02-02 02:00:00
772,45.0,56069.0,0.792,Chennai,False,2010-02-02 03:00:00
773,53.0,106079.0,0.715,Mumbai,False,2010-02-02 04:00:00
774,43.0,47213.0,0.621,Kolkata,True,2010-02-02 05:00:00
775,25.0,38663.0,0.553,Hyderabad,True,2010-02-02 06:00:00
776,67.0,62582.0,0.969,Kolkata,False,2010-02-02 07:00:00
777,45.0,84694.0,0.936,Hyderabad,False,2010-02-02 08:00:00
778,45.0,114526.0,0.438,Hyderabad,True,2010-02-02 09:00:00
779,54.0,54449.0,0.284,Chennai,False,2010-02-02 10:00:00
780,58.0,33116.0,,Kolkata,False,2010-02-02 11:00:00
781,53.0,118395.0,0.746,Kolkata,True,2010-02-02 12:00:00
782,,23706.0,0.401,Kolkata,True,2010-02-02 13:00:00
783,34.0,36147.0,0.537,Bangalore,True,2010-02-02 14:00:00
784,26.0,119264.0,0.299,Chennai,True,2010-02-02 15:00:00
785,50.0,40543.0,0.428,Delhi,True,2010-02-02 16:00:00
786,37.0,119147.0,0.957,Bangalore,False,2010-02-02 17:00:00
787,30.0,134906.0,0.215,Bangalore,False,2010-02-02 18:00:00
788,45.0,28895.0,0.989,Delhi,True,2010-02-02 19:00:00
789,65.0,82058.0,0.216,Hyderabad,False,2010-02-02 20:00:00
790,46.0,42412.0,0.319,Hyderabad,False,2010-02-02 21:00:00
